surah,ayah,mushaf_page,audio_file,start_ms,end_ms
26,92,371,khatma/371.mp3,49360,55540
26,93,371,khatma/371.mp3,55540,64640
26,94,371,khatma/371.mp3,64640,70520
26,95,371,khatma/371.mp3,70520,74660
26,96,371,khatma/371.mp3,74660,79600
26,97,371,khatma/371.mp3,79600,88560
26,98,371,khatma/371.mp3,88560,92780
26,99,371,khatma/371.mp3,92780,100140
26,100,371,khatma/371.mp3,100140,105580
26,101,371,khatma/371.mp3,105580,109420
26,102,371,khatma/371.mp3,109420,116820
26,103,371,khatma/371.mp3,116820,126880
26,104,371,khatma/371.mp3,126880,132820
26,105,371,khatma/371.mp3,132820,137580
26,106,371,khatma/371.mp3,137580,144260
26,107,371,khatma/371.mp3,144260,148720
26,108,371,khatma/371.mp3,148720,153040
26,109,371,khatma/371.mp3,153040,163300
26,110,371,khatma/371.mp3,163300,167900
26,111,371,khatma/371.mp3,167900,
26,112,372,khatma/372.mp3,540,5840
26,113,372,khatma/372.mp3,5840,11960
26,114,372,khatma/372.mp3,11960,17060
26,115,372,khatma/372.mp3,17060,22120
26,116,372,khatma/372.mp3,22120,31140
26,117,372,khatma/372.mp3,31140,36120
26,118,372,khatma/372.mp3,36120,46120
26,119,372,khatma/372.mp3,46120,50000
26,120,372,khatma/372.mp3,50000,55100
26,121,372,khatma/372.mp3,55100,63920
26,122,372,khatma/372.mp3,63920,69200
26,123,372,khatma/372.mp3,69200,73540
26,124,372,khatma/372.mp3,73540,80240
26,125,372,khatma/372.mp3,80240,84260
26,126,372,khatma/372.mp3,84260,87020
26,127,372,khatma/372.mp3,87020,95480
26,128,372,khatma/372.mp3,95480,101680
26,129,372,khatma/372.mp3,101680,107900
26,130,372,khatma/372.mp3,107900,113540
26,131,372,khatma/372.mp3,113540,117780
26,132,372,khatma/372.mp3,117780,125580
26,133,372,khatma/372.mp3,125580,132020
26,134,372,khatma/372.mp3,132020,155400
26,135,372,khatma/372.mp3,155400,161820
26,136,372,khatma/372.mp3,161820,
26,137,373,khatma/373.mp3,0,5880
26,138,373,khatma/373.mp3,5880,9720
26,139,373,khatma/373.mp3,9720,22040
26,140,373,khatma/373.mp3,22040,27300
26,141,373,khatma/373.mp3,27300,31340
26,142,373,khatma/373.mp3,31340,38320
26,143,373,khatma/373.mp3,38320,42700
26,144,373,khatma/373.mp3,42700,46780
26,145,373,khatma/373.mp3,46780,56220
26,146,373,khatma/373.mp3,56220,62740
26,147,373,khatma/373.mp3,62740,67700
26,148,373,khatma/373.mp3,67700,73060
26,149,373,khatma/373.mp3,73060,79660
26,150,373,khatma/373.mp3,79660,82920
26,151,373,khatma/373.mp3,82920,86920
26,152,373,khatma/373.mp3,86920,92860
26,153,373,khatma/373.mp3,92860,99460
26,154,373,khatma/373.mp3,99460,111080
26,155,373,khatma/373.mp3,111080,120220
26,156,373,khatma/373.mp3,120220,130840
26,157,373,khatma/373.mp3,130840,134260
26,158,373,khatma/373.mp3,134260,146020
26,159,373,khatma/373.mp3,146020,
26,160,374,khatma/374.mp3,580,4700
26,161,374,khatma/374.mp3,4700,10900
26,162,374,khatma/374.mp3,10900,15120
26,163,374,khatma/374.mp3,15120,20300
26,164,374,khatma/374.mp3,20300,30000
26,165,374,khatma/374.mp3,30000,34940
26,166,374,khatma/374.mp3,34940,46800
26,167,374,khatma/374.mp3,46800,56700
26,168,374,khatma/374.mp3,56700,63300
26,169,374,khatma/374.mp3,63300,73040
26,170,374,khatma/374.mp3,73040,76240
26,171,374,khatma/374.mp3,76240,81780
26,172,374,khatma/374.mp3,81780,86460
26,173,374,khatma/374.mp3,86460,96680
26,174,374,khatma/374.mp3,96680,105380
26,175,374,khatma/374.mp3,105380,111060
26,176,374,khatma/374.mp3,111060,116000
26,177,374,khatma/374.mp3,116000,121100
26,178,374,khatma/374.mp3,121100,124700
26,179,374,khatma/374.mp3,124700,128880
26,180,374,khatma/374.mp3,128880,138900
26,181,374,khatma/374.mp3,138900,144620
26,182,374,khatma/374.mp3,144620,149520
26,183,374,khatma/374.mp3,149520,
26,184,375,khatma/375.mp3,780,7140
26,185,375,khatma/375.mp3,7140,14820
26,186,375,khatma/375.mp3,14820,25340
26,187,375,khatma/375.mp3,25340,35860
26,188,375,khatma/375.mp3,35860,41740
26,189,375,khatma/375.mp3,41740,52480
26,190,375,khatma/375.mp3,52480,69100
26,191,375,khatma/375.mp3,69100,76080
26,192,375,khatma/375.mp3,76080,82720
26,193,375,khatma/375.mp3,82720,86680
26,194,375,khatma/375.mp3,86680,92800
26,195,375,khatma/375.mp3,92800,98080
26,196,375,khatma/375.mp3,98080,103880
26,197,375,khatma/375.mp3,103880,115340
26,198,375,khatma/375.mp3,115340,120840
26,199,375,khatma/375.mp3,120840,127740
26,200,375,khatma/375.mp3,127740,133580
26,201,375,khatma/375.mp3,133580,140400
26,202,375,khatma/375.mp3,140400,147340
26,203,375,khatma/375.mp3,147340,154460
26,204,375,khatma/375.mp3,154460,161060
26,205,375,khatma/375.mp3,161060,163740
26,206,375,khatma/375.mp3,163740,
26,207,376,khatma/376.mp3,720,7420
26,208,376,khatma/376.mp3,7420,15800
26,209,376,khatma/376.mp3,15800,21620
26,210,376,khatma/376.mp3,21620,26780
26,211,376,khatma/376.mp3,26780,32340
26,212,376,khatma/376.mp3,32340,37560
26,213,376,khatma/376.mp3,37560,46640
26,214,376,khatma/376.mp3,46640,52780
26,215,376,khatma/376.mp3,52780,58340
26,216,376,khatma/376.mp3,58340,68320
26,217,376,khatma/376.mp3,68320,73700
26,218,376,khatma/376.mp3,73700,79080
26,219,376,khatma/376.mp3,79080,83200
26,220,376,khatma/376.mp3,83200,88980
26,221,376,khatma/376.mp3,88980,97120
26,222,376,khatma/376.mp3,97120,102600
26,223,376,khatma/376.mp3,102600,111020
26,224,376,khatma/376.mp3,111020,117240
26,225,376,khatma/376.mp3,117240,124240
26,226,376,khatma/376.mp3,124240,130180
26,227,376,khatma/376.mp3,130180,
27,1,377,khatma/377.mp3,15560,22800
27,2,377,khatma/377.mp3,22800,27820
27,3,377,khatma/377.mp3,27820,39880
27,4,377,khatma/377.mp3,39880,53300
27,5,377,khatma/377.mp3,53300,66360
27,6,377,khatma/377.mp3,66360,74560
27,7,377,khatma/377.mp3,74560,96340
27,8,377,khatma/377.mp3,96340,116440
27,9,377,khatma/377.mp3,116440,127660
27,10,377,khatma/377.mp3,127660,151620
27,11,377,khatma/377.mp3,151620,165960
27,12,377,khatma/377.mp3,165960,188400
27,13,377,khatma/377.mp3,188400,
27,14,378,khatma/378.mp3,1960,18880
27,15,378,khatma/378.mp3,18880,41660
27,16,378,khatma/378.mp3,41660,71660
27,17,378,khatma/378.mp3,71660,83280
27,18,378,khatma/378.mp3,83280,112960
27,19,378,khatma/378.mp3,112960,157240
27,20,378,khatma/378.mp3,157240,173280
27,21,378,khatma/378.mp3,173280,185980
27,22,378,khatma/378.mp3,185980,
27,23,379,khatma/379.mp3,600,14160
27,24,379,khatma/379.mp3,14160,35260
27,25,379,khatma/379.mp3,35260,55340
27,26,379,khatma/379.mp3,55340,72260
27,27,379,khatma/379.mp3,72260,80440
27,28,379,khatma/379.mp3,80440,93920
27,29,379,khatma/379.mp3,93920,107760
27,30,379,khatma/379.mp3,107760,126820
27,31,379,khatma/379.mp3,126820,153460
27,32,379,khatma/379.mp3,153460,168040
27,33,379,khatma/379.mp3,168040,183240
27,34,379,khatma/379.mp3,183240,204480
27,35,379,khatma/379.mp3,204480,
27,36,380,khatma/380.mp3,540,31320
27,37,380,khatma/380.mp3,31320,61400
27,38,380,khatma/380.mp3,61400,75640
27,39,380,khatma/380.mp3,75640,93900
27,40,380,khatma/380.mp3,93900,149120
27,41,380,khatma/380.mp3,149120,162300
27,42,380,khatma/380.mp3,162300,197160
27,43,380,khatma/380.mp3,197160,210760
27,44,380,khatma/380.mp3,210760,
27,56,382,khatma/382.mp3,40,20560
27,57,382,khatma/382.mp3,20560,31140
27,58,382,khatma/382.mp3,31140,42740
27,59,382,khatma/382.mp3,42740,64680
27,60,382,khatma/382.mp3,64680,107980
27,61,382,khatma/382.mp3,107980,134340
27,62,382,khatma/382.mp3,134340,182240
27,63,382,khatma/382.mp3,182240,
27,64,383,khatma/383.mp3,3060,25040
27,65,383,khatma/383.mp3,25040,41000
27,66,383,khatma/383.mp3,41000,52940
27,67,383,khatma/383.mp3,52940,65620
27,68,383,khatma/383.mp3,65620,78800
27,69,383,khatma/383.mp3,78800,88740
27,70,383,khatma/383.mp3,88740,99120
27,71,383,khatma/383.mp3,99120,108300
27,72,383,khatma/383.mp3,108300,118860
27,73,383,khatma/383.mp3,118860,133620
27,74,383,khatma/383.mp3,133620,144440
27,75,383,khatma/383.mp3,144440,158800
27,76,383,khatma/383.mp3,158800,
27,77,384,khatma/384.mp3,0,8520
27,78,384,khatma/384.mp3,8520,18920
27,79,384,khatma/384.mp3,18920,38980
27,80,384,khatma/384.mp3,38980,50900
27,81,384,khatma/384.mp3,50900,67520
27,82,384,khatma/384.mp3,67520,90140
27,83,384,khatma/384.mp3,90140,104860
27,84,384,khatma/384.mp3,104860,123680
27,85,384,khatma/384.mp3,123680,137320
27,86,384,khatma/384.mp3,137320,154500
27,87,384,khatma/384.mp3,154500,176280
27,88,384,khatma/384.mp3,176280,
27,89,385,khatma/385.mp3,80,14440
27,90,385,khatma/385.mp3,14440,30620
27,91,385,khatma/385.mp3,30620,54220
27,92,385,khatma/385.mp3,54220,76200
27,93,385,khatma/385.mp3,76200,113620
28,1,385,khatma/385.mp3,113620,117020
28,2,385,khatma/385.mp3,117020,122420
28,3,385,khatma/385.mp3,122420,130800
28,4,385,khatma/385.mp3,130800,158020
28,5,385,khatma/385.mp3,158020,
28,6,386,khatma/386.mp3,780,13800
28,7,386,khatma/386.mp3,13800,40880
28,8,386,khatma/386.mp3,40880,58900
28,9,386,khatma/386.mp3,58900,80540
28,10,386,khatma/386.mp3,80540,104660
28,11,386,khatma/386.mp3,104660,117960
28,12,386,khatma/386.mp3,117960,140800
28,13,386,khatma/386.mp3,140800,
28,14,387,khatma/387.mp3,600,14300
28,15,387,khatma/387.mp3,14300,72480
28,16,387,khatma/387.mp3,72480,86240
28,17,387,khatma/387.mp3,86240,96180
28,18,387,khatma/387.mp3,96180,119000
28,19,387,khatma/387.mp3,119000,152440
28,20,387,khatma/387.mp3,152440,178980
28,21,387,khatma/387.mp3,178980,
28,22,388,khatma/388.mp3,0,14840
28,23,388,khatma/388.mp3,14840,48360
28,24,388,khatma/388.mp3,48360,74980
28,25,388,khatma/388.mp3,74980,113620
28,26,388,khatma/388.mp3,113620,127800
28,27,388,khatma/388.mp3,127800,160880
28,28,388,khatma/388.mp3,160880,
28,36,390,khatma/390.mp3,580,24960
28,37,390,khatma/390.mp3,24960,45640
28,38,390,khatma/390.mp3,45640,86900
28,39,390,khatma/390.mp3,86900,97620
28,40,390,khatma/390.mp3,97620,112540
28,41,390,khatma/390.mp3,112540,127840
28,42,390,khatma/390.mp3,127840,141720
28,43,390,khatma/390.mp3,141720,
28,44,391,khatma/391.mp3,0,16280
28,45,391,khatma/391.mp3,16280,45260
28,46,391,khatma/391.mp3,45260,70060
28,47,391,khatma/391.mp3,70060,94740
28,48,391,khatma/391.mp3,94740,126100
28,49,391,khatma/391.mp3,126100,140620
28,50,391,khatma/391.mp3,140620,
28,51,392,khatma/392.mp3,1000,8260
28,52,392,khatma/392.mp3,8260,16660
28,53,392,khatma/392.mp3,16660,42480
28,54,392,khatma/392.mp3,42480,60020
28,55,392,khatma/392.mp3,60020,76120
28,56,392,khatma/392.mp3,76120,90840
28,57,392,khatma/392.mp3,90840,121600
28,58,392,khatma/392.mp3,121600,142680
28,59,392,khatma/392.mp3,142680,
28,60,393,khatma/393.mp3,720,20620
28,61,393,khatma/393.mp3,20620,38200
28,62,393,khatma/393.mp3,38200,49940
28,63,393,khatma/393.mp3,49940,85780
28,64,393,khatma/393.mp3,85780,102460
28,65,393,khatma/393.mp3,102460,111600
28,66,393,khatma/393.mp3,111600,123360
28,67,393,khatma/393.mp3,123360,136620
28,68,393,khatma/393.mp3,136620,154960
28,69,393,khatma/393.mp3,154960,163580
28,70,393,khatma/393.mp3,163580,
28,71,394,khatma/394.mp3,580,22300
28,72,394,khatma/394.mp3,22300,56220
28,73,394,khatma/394.mp3,56220,70560
28,74,394,khatma/394.mp3,70560,82320
28,75,394,khatma/394.mp3,82320,111480
28,76,394,khatma/394.mp3,111480,142020
28,77,394,khatma/394.mp3,142020,
28,78,395,khatma/395.mp3,920,29380
28,79,395,khatma/395.mp3,29380,49940
28,80,395,khatma/395.mp3,49940,73660
28,81,395,khatma/395.mp3,73660,93800
28,82,395,khatma/395.mp3,93800,126360
28,83,395,khatma/395.mp3,126360,143700
28,84,395,khatma/395.mp3,143700,
28,85,396,khatma/396.mp3,0,23180
28,86,396,khatma/396.mp3,23180,41420
28,87,396,khatma/396.mp3,41420,60440
28,88,396,khatma/396.mp3,60440,95720
29,1,396,khatma/396.mp3,95720,97580
29,2,396,khatma/396.mp3,97580,112820
29,3,396,khatma/396.mp3,112820,125220
29,4,396,khatma/396.mp3,125220,138860
29,5,396,khatma/396.mp3,138860,154260
29,6,396,khatma/396.mp3,154260,
29,7,397,khatma/397.mp3,0,14740
29,8,397,khatma/397.mp3,14740,40140
29,9,397,khatma/397.mp3,40140,49180
29,10,397,khatma/397.mp3,49180,83760
29,11,397,khatma/397.mp3,83760,92920
29,12,397,khatma/397.mp3,92920,114900
29,13,397,khatma/397.mp3,114900,131360
29,14,397,khatma/397.mp3,131360,
29,15,398,khatma/398.mp3,400,12040
29,16,398,khatma/398.mp3,12040,28300
29,17,398,khatma/398.mp3,28300,62980
29,18,398,khatma/398.mp3,62980,75880
29,19,398,khatma/398.mp3,75880,89700
29,20,398,khatma/398.mp3,89700,114880
29,21,398,khatma/398.mp3,114880,128480
29,22,398,khatma/398.mp3,128480,147100
29,23,398,khatma/398.mp3,147100,
29,24,399,khatma/399.mp3,0,27600
29,25,399,khatma/399.mp3,27600,62360
29,26,399,khatma/399.mp3,62360,75600
29,27,399,khatma/399.mp3,75600,98520
29,28,399,khatma/399.mp3,98520,113680
29,29,399,khatma/399.mp3,113680,140140
29,30,399,khatma/399.mp3,140140,
29,31,400,khatma/400.mp3,0,18220
29,32,400,khatma/400.mp3,18220,36560
29,33,400,khatma/400.mp3,36560,63300
29,34,400,khatma/400.mp3,63300,75200
29,35,400,khatma/400.mp3,75200,86040
29,36,400,khatma/400.mp3,86040,101740
29,37,400,khatma/400.mp3,101740,109280
29,38,400,khatma/400.mp3,109280,
29,46,402,khatma/402.mp3,220,34320
29,47,402,khatma/402.mp3,34320,60300
29,48,402,khatma/402.mp3,60300,75520
29,49,402,khatma/402.mp3,75520,92480
29,50,402,khatma/402.mp3,92480,112580
29,51,402,khatma/402.mp3,112580,131600
29,52,402,khatma/402.mp3,131600,
29,53,403,khatma/403.mp3,2480,22700
29,54,403,khatma/403.mp3,22700,33460
29,55,403,khatma/403.mp3,33460,51480
29,56,403,khatma/403.mp3,51480,62380
29,57,403,khatma/403.mp3,62380,73240
29,58,403,khatma/403.mp3,73240,95640
29,59,403,khatma/403.mp3,95640,104200
29,60,403,khatma/403.mp3,104200,121460
29,61,403,khatma/403.mp3,121460,138760
29,62,403,khatma/403.mp3,138760,155560
29,63,403,khatma/403.mp3,155560,
29,64,404,khatma/404.mp3,460,18040
29,65,404,khatma/404.mp3,18040,33160
29,66,404,khatma/404.mp3,33160,44340
29,67,404,khatma/404.mp3,44340,68660
29,68,404,khatma/404.mp3,68660,87600
29,69,404,khatma/404.mp3,87600,124580
30,1,404,khatma/404.mp3,124580,128680
30,2,404,khatma/404.mp3,128680,136900
30,3,404,khatma/404.mp3,136900,154840
30,4,404,khatma/404.mp3,154840,170580
30,5,404,khatma/404.mp3,170580,
30,6,405,khatma/405.mp3,0,15000
30,7,405,khatma/405.mp3,15000,26400
30,8,405,khatma/405.mp3,26400,57520
30,9,405,khatma/405.mp3,57520,102820
30,10,405,khatma/405.mp3,102820,122400
30,11,405,khatma/405.mp3,122400,133220
30,12,405,khatma/405.mp3,133220,139720
30,13,405,khatma/405.mp3,139720,163000
30,14,405,khatma/405.mp3,163000,171520
30,15,405,khatma/405.mp3,171520,
30,16,406,khatma/406.mp3,0,22600
30,17,406,khatma/406.mp3,22600,35480
30,18,406,khatma/406.mp3,35480,47840
30,19,406,khatma/406.mp3,47840,63880
30,20,406,khatma/406.mp3,63880,81560
30,21,406,khatma/406.mp3,81560,113820
30,22,406,khatma/406.mp3,113820,132200
30,23,406,khatma/406.mp3,132200,155640
30,24,406,khatma/406.mp3,155640,
30,25,407,khatma/407.mp3,0,21520
30,26,407,khatma/407.mp3,21520,31140
30,27,407,khatma/407.mp3,31140,52080
30,28,407,khatma/407.mp3,52080,103080
30,29,407,khatma/407.mp3,103080,125600
30,30,407,khatma/407.mp3,125600,153320
30,31,407,khatma/407.mp3,153320,167000
30,32,407,khatma/407.mp3,167000,
30,33,408,khatma/408.mp3,0,23500
30,34,408,khatma/408.mp3,23500,34040
30,35,408,khatma/408.mp3,34040,46340
30,36,408,khatma/408.mp3,46340,65960
30,37,408,khatma/408.mp3,65960,86800
30,38,408,khatma/408.mp3,86800,113380
30,39,408,khatma/408.mp3,113380,153460
30,40,408,khatma/408.mp3,153460,186180
30,41,408,khatma/408.mp3,186180,
30,51,410,khatma/410.mp3,940,10920
30,52,410,khatma/410.mp3,10920,34620
30,53,410,khatma/410.mp3,34620,52220
30,54,410,khatma/410.mp3,52220,82220
30,55,410,khatma/410.mp3,82220,96700
30,56,410,khatma/410.mp3,96700,120000
30,57,410,khatma/410.mp3,120000,131680
30,58,410,khatma/410.mp3,131680,161680
30,59,410,khatma/410.mp3,161680,172740
30,60,410,khatma/410.mp3,172740,
31,1,411,khatma/411.mp3,0,17320
31,2,411,khatma/411.mp3,17320,24660
31,3,411,khatma/411.mp3,24660,28120
31,4,411,khatma/411.mp3,28120,39820
31,5,411,khatma/411.mp3,39820,51060
31,6,411,khatma/411.mp3,51060,71940
31,7,411,khatma/411.mp3,71940,95480
31,8,411,khatma/411.mp3,95480,106160
31,9,411,khatma/411.mp3,106160,116300
31,10,411,khatma/411.mp3,116300,156940
31,11,411,khatma/411.mp3,156940,
31,12,412,khatma/412.mp3,0,22320
31,13,412,khatma/412.mp3,22320,42320
31,14,412,khatma/412.mp3,42320,99440
31,15,412,khatma/412.mp3,99440,127680
31,16,412,khatma/412.mp3,127680,152200
31,17,412,khatma/412.mp3,152200,170940
31,18,412,khatma/412.mp3,170940,188960
31,19,412,khatma/412.mp3,188960,
31,20,413,khatma/413.mp3,0,29700
31,21,413,khatma/413.mp3,29700,52200
31,22,413,khatma/413.mp3,52200,69840
31,23,413,khatma/413.mp3,69840,89240
31,24,413,khatma/413.mp3,89240,101720
31,25,413,khatma/413.mp3,101720,121540
31,26,413,khatma/413.mp3,121540,130440
31,27,413,khatma/413.mp3,130440,160680
31,28,413,khatma/413.mp3,160680,
31,29,414,khatma/414.mp3,0,33020
31,30,414,khatma/414.mp3,33020,50520
31,31,414,khatma/414.mp3,50520,72000
31,32,414,khatma/414.mp3,72000,109200
31,33,414,khatma/414.mp3,109200,151660
31,34,414,khatma/414.mp3,151660,
32,1,415,khatma/415.mp3,0,14200
32,2,415,khatma/415.mp3,14200,20200
32,3,415,khatma/415.mp3,20200,40420
32,4,415,khatma/415.mp3,40420,66940
32,5,415,khatma/415.mp3,66940,85880
32,6,415,khatma/415.mp3,85880,93720
32,7,415,khatma/415.mp3,93720,104500
32,8,415,khatma/415.mp3,104500,114740
32,9,415,khatma/415.mp3,114740,130740
32,10,415,khatma/415.mp3,130740,149140
32,11,415,khatma/415.mp3,149140,
32,12,416,khatma/416.mp3,0,25260
32,13,416,khatma/416.mp3,25260,43540
32,14,416,khatma/416.mp3,43540,63380
32,15,416,khatma/416.mp3,63380,87460
32,16,416,khatma/416.mp3,87460,107760
32,17,416,khatma/416.mp3,107760,125620
32,18,416,khatma/416.mp3,125620,135720
32,19,416,khatma/416.mp3,135720,151040
32,20,416,khatma/416.mp3,151040,
32,21,417,khatma/417.mp3,0,12380
32,22,417,khatma/417.mp3,12380,29100
32,23,417,khatma/417.mp3,29100,47180
32,24,417,khatma/417.mp3,47180,64620
32,25,417,khatma/417.mp3,64620,75200
32,26,417,khatma/417.mp3,75200,95620
32,27,417,khatma/417.mp3,95620,115300
32,28,417,khatma/417.mp3,115300,124020
32,29,417,khatma/417.mp3,124020,137640
32,30,417,khatma/417.mp3,137640,
33,1,418,khatma/418.mp3,10640,24180
33,2,418,khatma/418.mp3,24180,35800
33,3,418,khatma/418.mp3,35800,43140
33,4,418,khatma/418.mp3,43140,76180
33,5,418,khatma/418.mp3,76180,121980
33,6,418,khatma/418.mp3,121980,
33,7,419,khatma/419.mp3,200,20080
33,8,419,khatma/419.mp3,20080,32040
33,9,419,khatma/419.mp3,32040,60500
33,10,419,khatma/419.mp3,60500,87380
33,11,419,khatma/419.mp3,87380,93480
33,12,419,khatma/419.mp3,93480,108600
33,13,419,khatma/419.mp3,108600,137420
33,14,419,khatma/419.mp3,137420,158540
33,15,419,khatma/419.mp3,158540,
33,16,420,khatma/420.mp3,640,14780
33,17,420,khatma/420.mp3,14780,36460
33,18,420,khatma/420.mp3,36460,55620
33,19,420,khatma/420.mp3,55620,94740
33,20,420,khatma/420.mp3,94740,124080
33,21,420,khatma/420.mp3,124080,140060
33,22,420,khatma/420.mp3,140060,
33,31,422,khatma/422.mp3,0,21920
33,32,422,khatma/422.mp3,21920,42920
33,33,422,khatma/422.mp3,42920,87300
33,34,422,khatma/422.mp3,87300,97700
33,35,422,khatma/422.mp3,97700,
33,36,423,khatma/423.mp3,0,23480
33,37,423,khatma/423.mp3,23480,95700
33,38,423,khatma/423.mp3,95700,116200
33,39,423,khatma/423.mp3,116200,150060
33,40,423,khatma/423.mp3,150060,177160
33,41,423,khatma/423.mp3,177160,183340
33,42,423,khatma/423.mp3,183340,188020
33,43,423,khatma/423.mp3,188020,
33,44,424,khatma/424.mp3,1960,13060
33,45,424,khatma/424.mp3,13060,23280
33,46,424,khatma/424.mp3,23280,30680
33,47,424,khatma/424.mp3,30680,39580
33,48,424,khatma/424.mp3,39580,60500
33,49,424,khatma/424.mp3,60500,93900
33,50,424,khatma/424.mp3,93900,
33,51,425,khatma/425.mp3,900,46440
33,52,425,khatma/425.mp3,46440,70220
33,53,425,khatma/425.mp3,70220,159600
33,54,425,khatma/425.mp3,159600,
33,55,426,khatma/426.mp3,0,28200
33,56,426,khatma/426.mp3,28200,51400
33,57,426,khatma/426.mp3,51400,67300
33,58,426,khatma/426.mp3,67300,87880
33,59,426,khatma/426.mp3,87880,118620
33,60,426,khatma/426.mp3,118620,147120
33,61,426,khatma/426.mp3,147120,155640
33,62,426,khatma/426.mp3,155640,
33,63,427,khatma/427.mp3,1740,22480
33,64,427,khatma/427.mp3,22480,29560
33,65,427,khatma/427.mp3,29560,40340
33,66,427,khatma/427.mp3,40340,61120
33,67,427,khatma/427.mp3,61120,74680
33,68,427,khatma/427.mp3,74680,112720
33,69,427,khatma/427.mp3,112720,141860
33,70,427,khatma/427.mp3,141860,152760
33,71,427,khatma/427.mp3,152760,168960
33,72,427,khatma/427.mp3,168960,219440
33,73,427,khatma/427.mp3,219440,
34,1,428,khatma/428.mp3,11060,25620
34,2,428,khatma/428.mp3,25620,42220
34,3,428,khatma/428.mp3,42220,76080
34,4,428,khatma/428.mp3,76080,91280
34,5,428,khatma/428.mp3,91280,105300
34,6,428,khatma/428.mp3,105300,122080
34,7,428,khatma/428.mp3,122080,
34,15,430,khatma/430.mp3,900,25400
34,16,430,khatma/430.mp3,25400,51140
34,17,430,khatma/430.mp3,51140,61660
34,18,430,khatma/430.mp3,61660,83480
34,19,430,khatma/430.mp3,83480,113560
34,20,430,khatma/430.mp3,113560,129560
34,21,430,khatma/430.mp3,129560,151020
34,22,430,khatma/430.mp3,151020,
34,23,431,khatma/431.mp3,760,24100
34,24,431,khatma/431.mp3,24100,43140
34,25,431,khatma/431.mp3,43140,53180
34,26,431,khatma/431.mp3,53180,64560
34,27,431,khatma/431.mp3,64560,86460
34,28,431,khatma/431.mp3,86460,103720
34,29,431,khatma/431.mp3,103720,111920
34,30,431,khatma/431.mp3,111920,123460
34,31,431,khatma/431.mp3,123460,
34,32,432,khatma/432.mp3,640,20240
34,33,432,khatma/432.mp3,20240,59980
34,34,432,khatma/432.mp3,59980,76560
34,35,432,khatma/432.mp3,76560,86520
34,36,432,khatma/432.mp3,86520,102360
34,37,432,khatma/432.mp3,102360,137160
34,38,432,khatma/432.mp3,137160,150880
34,39,432,khatma/432.mp3,150880,
34,40,433,khatma/433.mp3,0,16340
34,41,433,khatma/433.mp3,16340,34080
34,42,433,khatma/433.mp3,34080,55600
34,43,433,khatma/433.mp3,55600,98620
34,44,433,khatma/433.mp3,98620,115300
34,45,433,khatma/433.mp3,115300,130960
34,46,433,khatma/433.mp3,130960,160380
34,47,433,khatma/433.mp3,160380,179620
34,48,433,khatma/433.mp3,179620,
34,49,434,khatma/434.mp3,0,820
34,50,434,khatma/434.mp3,820,2460
34,51,434,khatma/434.mp3,2460,4210
34,52,434,khatma/434.mp3,4210,5780
34,53,434,khatma/434.mp3,5780,7520
34,54,434,khatma/434.mp3,7520,10140
35,1,434,khatma/434.mp3,10140,37480
35,2,434,khatma/434.mp3,37480,58060
35,3,434,khatma/434.mp3,58060,
35,4,435,khatma/435.mp3,0,13360
35,5,435,khatma/435.mp3,13360,30140
35,6,435,khatma/435.mp3,30140,47220
35,7,435,khatma/435.mp3,47220,66440
35,8,435,khatma/435.mp3,66440,100200
35,9,435,khatma/435.mp3,100200,124020
35,10,435,khatma/435.mp3,124020,154440
35,11,435,khatma/435.mp3,154440,
35,12,436,khatma/436.mp3,0,38920
35,13,436,khatma/436.mp3,38920,70140
35,14,436,khatma/436.mp3,70140,94680
35,15,436,khatma/436.mp3,94680,107200
35,16,436,khatma/436.mp3,107200,114680
35,17,436,khatma/436.mp3,114680,120420
35,18,436,khatma/436.mp3,120420,
35,19,437,khatma/437.mp3,0,5460
35,20,437,khatma/437.mp3,5460,10720
35,21,437,khatma/437.mp3,10720,15520
35,22,437,khatma/437.mp3,15520,36420
35,23,437,khatma/437.mp3,36420,41780
35,24,437,khatma/437.mp3,41780,56000
35,25,437,khatma/437.mp3,56000,73020
35,26,437,khatma/437.mp3,73020,80860
35,27,437,khatma/437.mp3,80860,111780
35,28,437,khatma/437.mp3,111780,137060
35,29,437,khatma/437.mp3,137060,167980
35,30,437,khatma/437.mp3,167980,
35,31,438,khatma/438.mp3,780,18840
35,32,438,khatma/438.mp3,18840,45940
35,33,438,khatma/438.mp3,45940,69440
35,34,438,khatma/438.mp3,69440,83300
35,35,438,khatma/438.mp3,83300,99240
35,36,438,khatma/438.mp3,99240,120860
35,37,438,khatma/438.mp3,120860,153620
35,38,438,khatma/438.mp3,153620,
35,39,439,khatma/439.mp3,660,25500
35,40,439,khatma/439.mp3,25500,56740
35,41,439,khatma/439.mp3,56740,77600
35,42,439,khatma/439.mp3,77600,105720
35,43,439,khatma/439.mp3,105720,135240
35,44,439,khatma/439.mp3,135240,
35,45,440,khatma/440.mp3,5200,14450
36,1,440,khatma/440.mp3,14450,14820
36,2,440,khatma/440.mp3,14820,17060
36,3,440,khatma/440.mp3,17060,21880
36,4,440,khatma/440.mp3,21880,27100
36,5,440,khatma/440.mp3,27100,31780
36,6,440,khatma/440.mp3,31780,42440
36,7,440,khatma/440.mp3,42440,50400
36,8,440,khatma/440.mp3,50400,62900
36,9,440,khatma/440.mp3,62900,78320
36,10,440,khatma/440.mp3,78320,90180
